android,graphics.drawable,AdaptiveIconDrawable,38,"This class can also be created via XML inflation using  <adaptive-icon>  tag
 in addition to dynamic creation.

  This drawable supports two drawable layers: foreground and background. The layers are clipped
 when rendering using the mask defined in the device configuration.

  Both foreground and background layers should be sized at 108 x 108 dp. The inner 72 x 72 dp  of the icon appears within the masked viewport. The outer 18 dp on each of the 4 sides of the layers is reserved for use by the system UI
 surfaces to create interesting visual effects such as parallax or pulsing. 
 Rect(getBounds().left - getBounds().getWidth() * #getExtraInsetFraction()
      getBounds().top - getBounds().getHeight() * #getExtraInsetFraction()
      getBounds().right + getBounds().getWidth() * #getExtraInsetFraction()
      getBounds().bottom + getBounds().getHeight() * #getExtraInsetFraction())"
android,graphics.drawable,AnimatedImageDrawable,20,"Drawable  for drawing animated images (like GIF).

  The framework handles decoding subsequent frames in another thread and
 updating when necessary. The drawable will only animate while it is being
 displayed. Created by  ImageDecoder#decodeDrawable . A user needs to call
  start()  to start the animation. It can also be defined in XML using the  <animated-image> 
 element."
android,graphics.drawable,BitmapDrawable,42,"A Drawable that wraps a bitmap and can be tiled stretched or aligned. You can create a
 BitmapDrawable from a file path an input stream through XML inflation or from
 a  Bitmap  object.
  It can be defined in an XML file with the  <bitmap>  element.  For more
 information see the guide to  Drawable Resources . 
 Also see the  Bitmap  class which handles the management and
 transformation of raw bitmap graphics and should be used when drawing to a
  Canvas ."
android,graphics.drawable,ColorDrawable,19,"A specialized Drawable that fills the Canvas with a specified color.
 Note that a ColorDrawable ignores the ColorFilter.

  It can be defined in an XML file with the  <color>  element."
android,graphics.drawable,Drawable,72,"A Drawable is a general abstraction for ""something that can be drawn.""  Most
 often you will deal with Drawable as the type of resource retrieved for
 drawing things to the screen; the Drawable class provides a generic API for
 dealing with an underlying visual resource that may take a variety of forms.
 Unlike a  View  a Drawable does not have any facility to
 receive events or otherwise interact with the user.

  In addition to simple drawing Drawable provides a number of generic
 mechanisms for its client to interact with what is being drawn:

   The  setBounds(Rect)  method  must  be called to tell the
     Drawable where it is drawn and how large it should be.  All Drawables
     should respect the requested size often simply by scaling their
     imagery.  A client can find the preferred size for some Drawables with
     the  getIntrinsicHeight()  and  getIntrinsicWidth()  methods.

       The  getPadding(Rect)  method can return from some Drawables
     information about how to frame content that is placed inside of them.
     For example a Drawable that is intended to be the frame for a button
     widget would need to return padding that correctly places the label
     inside of itself.

       The  setState(int[])  method allows the client to tell the Drawable
     in which state it is to be drawn such as ""focused"" ""selected"" etc.
     Some drawables may modify their imagery based on the selected state.

       The  setLevel(int)  method allows the client to supply a single
     continuous controller that can modify the Drawable is displayed such as
     a battery level or progress level.  Some drawables may modify their
     imagery based on the current level.

       A Drawable can perform animations by calling back to its client
     through the  Callback  interface.  All clients should support this
     interface (via  setCallback(Drawable.Callback) ) so that animations will work.  A
     simple way to do this is through the system facilities such as
      View.setBackground(Drawable)  and
      ImageView .
  Bitmap : the simplest Drawable a PNG or JPEG image.
      Nine Patch : an extension to the PNG format allows it to
     specify information about how to stretch it and place things inside of
     it.
      Vector : a drawable defined in an XML file as a set of points
     lines and curves along with its associated color information. This type
     of drawable can be scaled without loss of display quality.
      Shape : contains simple drawing commands instead of a raw
     bitmap allowing it to resize better in some cases.
      Layers : a compound drawable which draws multiple underlying
     drawables on top of each other.
      States : a compound drawable that selects one of a set of
     drawables based on its state.
      Levels : a compound drawable that selects one of a set of
     drawables based on its level.
      Scale : a compound drawable with a single child drawable
     whose overall size is modified based on the current level.
  Custom drawables 
 All versions of Android allow the Drawable class to be extended and used at
 run time in place of framework-provided drawable classes. Starting in
  API 24  custom drawables classes
 may also be used in XML.
  Note:  Custom drawable classes are only accessible from
 within your application package. Other applications will not be able to load
 them.
  
 At a minimum custom drawable classes must implement the abstract methods on
 Drawable and should override the  Drawable#draw(Canvas)  method to
 draw content.
  
 Custom drawables classes may be used in XML in multiple ways:
  
         Using the fully-qualified class name as the XML element name. For
         this method the custom drawable class must be a public top-level
         class.
  
 <com.myapp.MyCustomDrawable xmlns:android=""http://schemas.android.com/apk/res/android""
     android:color=""#ffff0000"" />
  
         Using  drawable  as the XML element name and specifying the
         fully-qualified class name from the  class  attribute. This
         method may be used for both public top-level classes and public
         static inner classes.
  
 <drawable xmlns:android=""http://schemas.android.com/apk/res/android""
     class=""com.myapp.MyTopLevelClass$InnerCustomDrawable""
     android:color=""#ffff0000"" />"
android,graphics.drawable,GradientDrawable,61,"A Drawable with a color gradient for buttons backgrounds etc.

  It can be defined in an XML file with the  <shape>  element. For more
 information see the guide to  Drawable Resources ."
android,graphics.drawable,LevelListDrawable,5,"A resource that manages a number of alternate Drawables each assigned a maximum numerical value.
 Setting the level value of the object with  Drawable.setLevel(int)  will load the image with the next
 greater or equal value assigned to its max attribute.
 A good example use of
 a LevelListDrawable would be a battery level indicator icon with different images to indicate the current
 battery level.
  
 It can be defined in an XML file with the  <level-list>  element.
 Each Drawable level is defined in a nested  <item> . For example:
  
 <level-list xmlns:android=""http://schemas.android.com/apk/res/android"">
  <item android:maxLevel=""0"" android:drawable=""@drawable/ic_wifi_signal_1"" />
  <item android:maxLevel=""1"" android:drawable=""@drawable/ic_wifi_signal_2"" />
  <item android:maxLevel=""2"" android:drawable=""@drawable/ic_wifi_signal_3"" />
  <item android:maxLevel=""3"" android:drawable=""@drawable/ic_wifi_signal_4"" />
 </level-list>
 With this XML saved into the res/drawable/ folder of the project it can be referenced as
 the drawable for an  ImageView . The default image is the first in the list.
 It can then be changed to one of the other levels with
  ImageView.setImageLevel(int) . For more
 information see the guide to  Drawable Resources ."
android,graphics.drawable,StateListDrawable,11,"Lets you assign a number of graphic images to a single Drawable and swap out the visible item by a string
 ID value.
  It can be defined in an XML file with the  <selector>  element.
 Each state Drawable is defined in a nested  <item>  element. For more
 information see the guide to  Drawable Resources ."
android,graphics.drawable,Animatable2.AnimationCallback,2,
android,graphics.drawable,AnimatedStateListDrawable,10,"Drawable containing a set of Drawable keyframes where the currently displayed
 keyframe is chosen based on the current state set. Animations between
 keyframes may optionally be defined using transition elements.
  
 This drawable can be defined in an XML file with the  
 <animated-selector>  element. Each keyframe Drawable is defined in a
 nested  <item>  element. Transitions are defined in a nested
  <transition>  element."
android,graphics.drawable,AnimatedVectorDrawable,33,"This class animates properties of a  VectorDrawable  with
 animations defined using  ObjectAnimator  or
  AnimatorSet .
  
 Starting from API 25 AnimatedVectorDrawable runs on RenderThread (as opposed to on UI thread for
 earlier APIs). This means animations in AnimatedVectorDrawable can remain smooth even when there
 is heavy workload on the UI thread. Note: If the UI thread is unresponsive RenderThread may
 continue animating until the UI thread is capable of pushing another frame. Therefore it is not
 possible to precisely coordinate a RenderThread-enabled AnimatedVectorDrawable with UI thread
 animations. Additionally
  Animatable2.AnimationCallback.onAnimationEnd(Drawable)  will be
 called the frame after the AnimatedVectorDrawable finishes on the RenderThread.
  
 AnimatedVectorDrawable can be defined in either  three separate XML files 
 or  one XML .
  Define an AnimatedVectorDrawable in three separate XML files XML for the VectorDrawable containing properties to be animated 
 Animations can be performed on the animatable attributes in
  VectorDrawable . These attributes will be animated by
  ObjectAnimator . The ObjectAnimator's target can be the root element
 a group element or a path element. The targeted elements need to be named uniquely within
 the same VectorDrawable. Elements without animation do not need to be named.
  
 Here are all the animatable attributes in  VectorDrawable :
  Element Name Animatable attribute name <vector> alpha <group> rotation pivotX pivotY scaleX scaleY translateX translateY <path> pathData fillColor strokeColor strokeWidth strokeAlpha fillAlpha trimPathStart trimPathEnd trimPathOffset <clip-path> pathData 
 
 Below is an example of a VectorDrawable defined in vectordrawable.xml. This VectorDrawable is
 referred to by its file name (not including file suffix) in the
  AnimatedVectorDrawable XML example .
  
 <vector xmlns:android=""http://schemas.android.com/apk/res/android""
     android:height=""64dp""
     android:width=""64dp""
     android:viewportHeight=""600""
     android:viewportWidth=""600"" >
     <group
         android:name=""rotationGroup""
         android:pivotX=""300.0""
         android:pivotY=""300.0""
         android:rotation=""45.0"" >
         <path
             android:name=""v""
             android:fillColor=""#000000""
             android:pathData=""M30070 l 0-70 7070 00 -7070z"" />
     </group>
 </vector>
  XML for AnimatedVectorDrawable 
 An AnimatedVectorDrawable element has a VectorDrawable attribute and one or more target
 element(s). The target element can specify its target by android:name attribute and link the
 target with the proper ObjectAnimator or AnimatorSet by android:animation attribute.
  
 The following code sample defines an AnimatedVectorDrawable. Note that the names refer to the
 groups and paths in the  VectorDrawable XML above .
  
 <animated-vector xmlns:android=""http://schemas.android.com/apk/res/android""
     android:drawable=""@drawable/vectordrawable"" >
     <target
         android:name=""rotationGroup""
         android:animation=""@animator/rotation"" />
     <target
         android:name=""v""
         android:animation=""@animator/path_morph"" />
 </animated-vector>
  XML for Animations defined using ObjectAnimator or AnimatorSet 
 From the previous  example of AnimatedVectorDrawable  two animations
 were used: rotation.xml and path_morph.xml.
  
 rotation.xml rotates the target group from 0 degree to 360 degrees over 6000ms:
  
 <objectAnimator
     android:duration=""6000""
     android:propertyName=""rotation""
     android:valueFrom=""0""
     android:valueTo=""360"" />
  

 path_morph.xml morphs the path from one shape into the other. Note that the paths must be
 compatible for morphing. Specifically the paths must have the same commands in the same order
 and must have the same number of parameters for each command. It is recommended to store path
 strings as string resources for reuse.
  
 <set xmlns:android=""http://schemas.android.com/apk/res/android"">
     <objectAnimator
         android:duration=""3000""
         android:propertyName=""pathData""
         android:valueFrom=""M30070 l 0-70 7070 00 -7070z""
         android:valueTo=""M30070 l 0-70 700  0140 -700 z""
         android:valueType=""pathType""/>
 </set>
  Define an AnimatedVectorDrawable all in one XML file 
 Since the AAPT tool supports a new format that bundles several related XML files together we can
 merge the XML files from the previous examples into one XML file:
  
 <animated-vector xmlns:android=""http://schemas.android.com/apk/res/android""
                  xmlns:aapt=&quothttp://schemas.android.com/aapt"" >
     <aapt:attr name=""android:drawable"">
         <vector
             android:height=""64dp""
             android:width=""64dp""
             android:viewportHeight=""600""
             android:viewportWidth=""600"" >
             <group
                 android:name=""rotationGroup""
                 android:pivotX=""300.0""
                 android:pivotY=""300.0""
                 android:rotation=""45.0"" >
                 <path
                     android:name=""v""
                     android:fillColor=""#000000""
                     android:pathData=""M30070 l 0-70 7070 00 -7070z"" />
             </group>
         </vector>
     </aapt:attr>

     <target android:name=""rotationGroup""> *
         <aapt:attr name=""android:animation"">
             <objectAnimator
             android:duration=""6000""
             android:propertyName=""rotation""
             android:valueFrom=""0""
             android:valueTo=""360"" />
         </aapt:attr>
     </target>

     <target android:name=""v"" >
         <aapt:attr name=""android:animation"">
             <set>
                 <objectAnimator
                     android:duration=""3000""
                     android:propertyName=""pathData""
                     android:valueFrom=""M30070 l 0-70 7070 00 -7070z""
                     android:valueTo=""M30070 l 0-70 700  0140 -700 z""
                     android:valueType=""pathType""/>
             </set>
         </aapt:attr>
      </target>
 </animated-vector>"
android,graphics.drawable,AnimationDrawable,15,"An object used to create frame-by-frame animations defined by a series of
 Drawable objects which can be used as a View object's background.
  
 The simplest way to create a frame-by-frame animation is to define the
 animation in an XML file placed in the res/drawable/ folder and set it as
 the background to a View object. Then call  start()  to run the
 animation.
  
 An AnimationDrawable defined in XML consists of a single
  <animation-list>  element and a series of nested
  <item>  tags. Each item defines a frame of the animation. See
 the example below.
  
 spin_animation.xml file in res/drawable/ folder:
  
 <!-- Animation frames are wheel0.png through wheel5.png
     files inside the res/drawable/ folder -->
 <animation-list android:id=""@+id/selected"" android:oneshot=""false"">
    <item android:drawable=""@drawable/wheel0"" android:duration=""50"" />
    <item android:drawable=""@drawable/wheel1"" android:duration=""50"" />
    <item android:drawable=""@drawable/wheel2"" android:duration=""50"" />
    <item android:drawable=""@drawable/wheel3"" android:duration=""50"" />
    <item android:drawable=""@drawable/wheel4"" android:duration=""50"" />
    <item android:drawable=""@drawable/wheel5"" android:duration=""50"" />
 </animation-list> 
 Here is the code to load and play this animation.
  
 // Load the ImageView that will host the animation and
 // set its background to our AnimationDrawable XML resource.
 ImageView img = (ImageView)findViewById(R.id.spinning_wheel_image);
 img.setBackgroundResource(R.drawable.spin_animation);

 // Get the background which has been compiled to an AnimationDrawable object.
 AnimationDrawable frameAnimation = (AnimationDrawable) img.getBackground();

 // Start the animation (looped playback by default).
 frameAnimation.start();"
android,graphics.drawable,ClipDrawable,5,"A Drawable that clips another Drawable based on this Drawable's current
 level value.  You can control how much the child Drawable gets clipped in width
 and height based on the level as well as a gravity to control where it is
 placed in its overall container.  Most often used to implement things like
 progress bars by increasing the drawable's level with  setLevel() .
  Note:  The drawable is clipped completely and not visible when
 the level is 0 and fully revealed when the level is 10000. It can be defined in an XML file with the  <clip>  element.  For more
 information see the guide to  Drawable Resources ."
android,graphics.drawable,DrawableWrapper,33,Drawable container with only one child element.
android,graphics.drawable,Icon,22,"An umbrella container for several serializable graphics representations including Bitmaps
 compressed bitmap images (e.g. JPG or PNG) and drawable resources (including vectors).

  Much ink 
 has been spilled on the best way to load images and many clients may have different needs when
 it comes to threading and fetching. This class is therefore focused on encapsulation rather than
 behavior."
android,graphics.drawable,PictureDrawable,8,"Drawable subclass that wraps a Picture allowing the picture to be used
 wherever a Drawable is supported."
android,graphics.drawable,Drawable.ConstantState,5,"This abstract class is used by  Drawable s to store shared constant state and data
 between Drawables.  BitmapDrawable s created from the same resource will for instance
 share a unique bitmap stored in their ConstantState.

  newDrawable(android.content.res.Resources)  can be used as a factory to create new Drawable instances
 from this ConstantState.
  Drawable#getConstantState() Drawable#mutate()"
android,graphics.drawable,DrawableContainer,40,"A helper class that contains several  Drawable s and selects which one to use.

 You can subclass it to create your own DrawableContainers or directly use one its child classes."
android,graphics.drawable,DrawableContainer.DrawableContainerState,23,"A ConstantState that can contain several  Drawable s.

 This class was made public to enable testing and its visibility may change in a future
 release."
android,graphics.drawable,InsetDrawable,9,"A Drawable that insets another Drawable by a specified distance or fraction of the content bounds.
 This is used when a View needs a background that is smaller than
 the View's actual bounds.

  It can be defined in an XML file with the  <inset>  element. For more
 information see the guide to  Drawable Resources ."
android,graphics.drawable,LayerDrawable,74,"A Drawable that manages an array of other Drawables. These are drawn in array
 order so the element with the largest index will be drawn on top.
  
 It can be defined in an XML file with the  <layer-list>  element.
 Each Drawable in the layer is defined in a nested  <item> .
  
 For more information see the guide to
  Drawable Resources ."
android,graphics.drawable,NinePatchDrawable,30,"A resizeable bitmap with stretchable areas that you define. This type of image
 is defined in a .png file with a special format."
android,graphics.drawable,RippleDrawable,23,"Drawable that shows a ripple effect in response to state changes. The
 anchoring position of the ripple for a given state may be specified by
 calling  setHotspot(float float)  with the corresponding state
 attribute identifier.
  
 A touch feedback drawable may contain multiple child layers including a
 special mask layer that is not drawn to the screen. A single layer may be
 set as the mask from XML by specifying its  android:id  value as
  R.id.mask . At run time a single layer may be set as the
 mask using  setId(... android.R.id.mask)  or an existing mask layer
 may be replaced using  setDrawableByLayerId(android.R.id.mask ...) .
  <!-- A red ripple masked against an opaque rectangle. --/>
 <ripple android:color=""#ffff0000"">
   <item android:id=""@android:id/mask""
         android:drawable=""@android:color/white"" />
 </ripple> 
 If a mask layer is set the ripple effect will be masked against that layer
 before it is drawn over the composite of the remaining child layers.
  
 If no mask layer is set the ripple effect is masked against the composite
 of the child layers.
  <!-- A green ripple drawn atop a black rectangle. --/>
 <ripple android:color=""#ff00ff00"">
   <item android:drawable=""@android:color/black"" />
 </ripple>

 <!-- A blue ripple drawn atop a drawable resource. --/>
 <ripple android:color=""#ff0000ff"">
   <item android:drawable=""@drawable/my_drawable"" />
 </ripple> 
 If no child layers or mask is specified and the ripple is set as a View
 background the ripple will be drawn atop the first available parent
 background within the View's hierarchy. In this case the drawing region
 may extend outside of the Drawable bounds.
  <!-- An unbounded red ripple. --/>
 <ripple android:color=""#ffff0000"" />"
android,graphics.drawable,RotateDrawable,16,"A Drawable that can rotate another Drawable based on the current level value.
 The start and end angles of rotation can be controlled to map any circular
 arc to the level values range.
  
 It can be defined in an XML file with the  <rotate>  element.
 For more information see the guide to
  Animation Resources ."
android,graphics.drawable,ShapeDrawable.ShaderFactory,1,"Base class defines a factory object that is called each time the drawable
 is resized (has a new width or height). Its resize() method returns a
 corresponding shader or null. Implement this class if you'd like your
 ShapeDrawable to use a special  Shader  such as a
  LinearGradient ."
android,graphics.drawable,TransitionDrawable,6,"An extension of LayerDrawables that is intended to cross-fade between
 the first and second layer. To start the transition call  startTransition(int) . To
 display just the first layer call  resetTransition() .
  
 It can be defined in an XML file with the  <transition>  element.
 Each Drawable in the transition is defined in a nested  <item> . For more
 information see the guide to  Drawable Resources ."
android,graphics.drawable,ColorStateListDrawable,24,"A Drawable that manages a  ColorDrawable  to make it stateful and backed by a
  ColorStateList ."
android,graphics.drawable,PaintDrawable,3,"Drawable that draws its bounds in the given paint with optional
 rounded corners."
android,graphics.drawable,ScaleDrawable,6,"A Drawable that changes the size of another Drawable based on its current
 level value. You can control how much the child Drawable changes in width
 and height based on the level as well as a gravity to control where it is
 placed in its overall container. Most often used to implement things like
 progress bars.
  
 The default level may be specified from XML using the
  android:level  property. When
 this property is not specified the default level is 0 which corresponds to
 zero height and/or width depending on the values specified for
  android.R.styleable#ScaleDrawable_scaleWidth scaleWidth  and
  android.R.styleable#ScaleDrawable_scaleHeight scaleHeight . At run
 time the level may be set via  Drawable.setLevel(int) .
  
 A scale drawable may be defined in an XML file with the  <scale> 
 element. For more information see the guide to
  Drawable
 Resources ."
android,graphics.drawable,ShapeDrawable,31,"A Drawable object that draws primitive shapes. A ShapeDrawable takes a
  Shape  object and manages its
 presence on the screen. If no Shape is given then the ShapeDrawable will
 default to a  RectShape .
  
 This object can be defined in an XML file with the  <shape> 
 element."
android,graphics.drawable,VectorDrawable,21,"This lets you create a drawable based on an XML vector graphic.
  Note: <vector> <vector> Used to define a vector drawable
  android:name Defines the name of this vector drawable. android:width Used to define the intrinsic width of the drawable.
 This support all the dimension units normally specified with dp. android:height Used to define the intrinsic height the drawable.
 This support all the dimension units normally specified with dp. android:viewportWidth Used to define the width of the viewport space. Viewport is basically
 the virtual canvas where the paths are drawn on. android:viewportHeight Used to define the height of the viewport space. Viewport is basically
 the virtual canvas where the paths are drawn on. android:tint The color to apply to the drawable as a tint. By default no tint is applied. android:tintMode The Porter-Duff blending mode for the tint color. Default is src_in. android:autoMirrored Indicates if the drawable needs to be mirrored when its layout direction is
 RTL (right-to-left). Default is false. android:alpha The opacity of this drawable. Default is 1.0. <group> Defines a group of paths or subgroups plus transformation information.
 The transformations are defined in the same coordinates as the viewport.
 And the transformations are applied in the order of scale rotate then translate.
  android:name Defines the name of the group. android:rotation The degrees of rotation of the group. Default is 0. android:pivotX The X coordinate of the pivot for the scale and rotation of the group.
 This is defined in the viewport space. Default is 0. android:pivotY The Y coordinate of the pivot for the scale and rotation of the group.
 This is defined in the viewport space. Default is 0. android:scaleX The amount of scale on the X Coordinate. Default is 1. android:scaleY The amount of scale on the Y coordinate. Default is 1. android:translateX The amount of translation on the X coordinate.
 This is defined in the viewport space. Default is 0. android:translateY The amount of translation on the Y coordinate.
 This is defined in the viewport space. Default is 0. <path> Defines paths to be drawn.
  android:name Defines the name of the path. android:pathData Defines path data using exactly same format as ""d"" attribute
 in the SVG's path data. This is defined in the viewport space. android:fillColor Specifies the color used to fill the path. May be a color or for SDK 24+ a color state list
 or a gradient color (See  R.styleable.GradientColor 
 and  R.styleable.GradientColorItem ).
 If this property is animated any value set by the animation will override the original value.
 No path fill is drawn if this property is not specified. android:strokeColor Specifies the color used to draw the path outline. May be a color or for SDK 24+ a color
 state list or a gradient color (See  R.styleable.GradientColor 
 and  R.styleable.GradientColorItem ).
 If this property is animated any value set by the animation will override the original value.
 No path outline is drawn if this property is not specified. android:strokeWidth The width a path stroke. Default is 0. android:strokeAlpha The opacity of a path stroke. Default is 1. android:fillAlpha The opacity to fill the path with. Default is 1. android:trimPathStart The fraction of the path to trim from the start in the range from 0 to 1. Default is 0. android:trimPathEnd The fraction of the path to trim from the end in the range from 0 to 1. Default is 1. android:trimPathOffset Shift trim region (allows showed region to include the start and end) in the range
 from 0 to 1. Default is 0. android:strokeLineCap Sets the linecap for a stroked path: butt round square. Default is butt. android:strokeLineJoin Sets the lineJoin for a stroked path: miterroundbevel. Default is miter. android:strokeMiterLimit Sets the Miter limit for a stroked path. Default is 4. android:fillType For SDK 24+ sets the fillType for a path. The types can be either ""evenOdd"" or ""nonZero"". They behave the
 same as SVG's ""fill-rule"" properties. Default is nonZero. For more details see
  FillRuleProperty <clip-path> Defines path to be the current clip. Note that the clip path only apply to
 the current group and its children.
  android:name Defines the name of the clip path. Animatable : No. android:pathData Defines clip path using the same format as ""d"" attribute
 in the SVG's path data. Animatable : Yes. Here is a simple VectorDrawable in this vectordrawable.xml file.
  
 <vector xmlns:android=""http://schemas.android.com/apk/res/android""
     android:height=""64dp""
     android:width=""64dp""
     android:viewportHeight=""600""
     android:viewportWidth=""600"" >
     <group
         android:name=""rotationGroup""
         android:pivotX=""300.0""
         android:pivotY=""300.0""
         android:rotation=""45.0"" >
         <path
             android:name=""v""
             android:fillColor=""#000000""
             android:pathData=""M30070 l 0-70 7070 00 -7070z"" />
     </group>
 </vector>
  Gradient support LinearGradient RadialGradient SweepGradient Shader.TileMode R.styleable.GradientColor LinearGradient RadialGradient SweepGradient startColor  startColor startColor centerColor centerColor centerColor endColor endColor endColor type type type tileMode tileMode tileMode startX centerX centerX startY centerY centerY endX gradientRadius endY R.styleable.GradientColorItem R.styleable.GradientColor R.styleable.GradientColorItem 
 <gradient xmlns:android=""http://schemas.android.com/apk/res/android""
     android:startColor=""?android:attr/colorPrimary""
     android:endColor=""?android:attr/colorControlActivated""
     android:centerColor=""#f00""
     android:startX=""0""
     android:startY=""0""
     android:endX=""100""
     android:endY=""100""
     android:type=""linear"">
 </gradient>
  
 <gradient xmlns:android=""http://schemas.android.com/apk/res/android""
     android:centerX=""300""
     android:centerY=""300""
     android:gradientRadius=""100""
     android:type=""radial"">
     <item android:offset=""0.1"" android:color=""#0ff""/>
     <item android:offset=""0.4"" android:color=""#fff""/>
     <item android:offset=""0.9"" android:color=""#ff0""/>
 </gradient>"
android,hardware.biometrics,BiometricManager,1,A class that contains biometric utilities. For authentication see  BiometricPrompt .
android,hardware.biometrics,BiometricPrompt,2,A class that manages a system-provided biometric dialog.
android,hardware.biometrics,BiometricPrompt.AuthenticationCallback,4,"Callback structure provided to  BiometricPrompt#authenticate(CancellationSignal
 Executor AuthenticationCallback)  or  BiometricPrompt#authenticate(CryptoObject
 CancellationSignal Executor AuthenticationCallback) . Users must provide an implementation
 of this for listening to authentication events."
android,hardware.biometrics,BiometricPrompt.AuthenticationResult,1,Container for callback data from  BiometricPrompt.authenticate(android.os.CancellationSignal java.util.concurrent.Executor android.hardware.biometrics.BiometricPrompt.AuthenticationCallback)  and  BiometricPrompt.authenticate(android.hardware.biometrics.BiometricPrompt.CryptoObject android.os.CancellationSignal java.util.concurrent.Executor android.hardware.biometrics.BiometricPrompt.AuthenticationCallback)
android,hardware.biometrics,BiometricPrompt.Builder,7,"A builder that collects arguments to be shown on the system-provided biometric dialog.
     * @apiSince 28"
android,hardware.biometrics,BiometricPrompt.CryptoObject,3,"A wrapper class for the crypto objects supported by BiometricPrompt. Currently the framework
 supports  Signature   Cipher  and  Mac  objects."
android,hardware,Camera.CameraInfo,0,Information about a camera
android,hardware,Camera.Face,0,"Information about a face identified through camera face detection.

  When face detection is used with a camera the  FaceDetectionListener  returns a
 list of face objects for use in focusing and metering."
android,hardware,GeomagneticField,7,"Estimates magnetic field at a given point on
 Earth and in particular to compute the magnetic declination from true
 north.

  This uses the World Magnetic Model produced by the United States National
 Geospatial-Intelligence Agency.  More details about the model can be found at
  http://www.ngdc.noaa.gov/geomag/WMM/DoDWMM.shtml .
 This class currently uses WMM-2015 which is valid until 2020 but should
 produce acceptable results for several years after that. Future versions of
 Android may use a newer version of the model."
android,hardware,Sensor,20,"Class representing a sensor. Use  SensorManager#getSensorList  to get
 the list of available sensors. For more information about Android sensors
 read the
  Motion Sensors guide ."
android,hardware,SensorAdditionalInfo,0,"This class represents a  Sensor  additional information frame
 which is reported through listener callback  onSensorAdditionalInfo ."
android,hardware,SensorEventCallback,4,Used for receiving sensor additional information frames.
android,hardware,SensorManager,32,"SensorManager lets you access the device's  sensors .
  
 Always make sure to disable sensors you don't need especially when your
 activity is paused. Failing to do so can drain the battery in just a few
 hours. Note that the system will  not  disable sensors automatically when
 the screen turns off.
  
 Note: Don't use this mechanism with a Trigger Sensor have a look
 at  TriggerEventListener .  Sensor#TYPE_SIGNIFICANT_MOTION 
 is an example of a trigger sensor.
  
 public class SensorActivity extends Activity implements SensorEventListener {
     private final SensorManager mSensorManager;
     private final Sensor mAccelerometer;

     public SensorActivity() {
         mSensorManager = (SensorManager)getSystemService(SENSOR_SERVICE);
         mAccelerometer = mSensorManager.getDefaultSensor(Sensor.TYPE_ACCELEROMETER);
     }

     protected void onResume() {
         super.onResume();
         mSensorManager.registerListener(this mAccelerometer SensorManager.SENSOR_DELAY_NORMAL);
     }

     protected void onPause() {
         super.onPause();
         mSensorManager.unregisterListener(this);
     }

     public void onAccuracyChanged(Sensor sensor int accuracy) {
     }

     public void onSensorChanged(SensorEvent event) {
     }
 }"
android,hardware,SensorManager.DynamicSensorCallback,2,"Used for receiving notifications from the SensorManager when dynamic sensors are connected or
 disconnected."
android,hardware,Camera,33,"The Camera class is used to set image capture settings start/stop preview
 snap pictures and retrieve frames for encoding for video.  This class is a
 client for the Camera service which manages the actual camera hardware.

  To access the device camera you must declare the
  Manifest.permission.CAMERA  permission in your Android
 Manifest. Also be sure to include the
  <uses-feature> 
 manifest element to declare camera features used by your application.
 For example if you use the camera and auto-focus feature your Manifest
 should include the following:  <uses-permission android:name=""android.permission.CAMERA"" />
 <uses-feature android:name=""android.hardware.camera"" />
 <uses-feature android:name=""android.hardware.camera.autofocus"" /> To take pictures with this class use the following steps: Obtain an instance of Camera from  open(int) .

  Get existing (default) settings with  getParameters() .

  If necessary modify the returned  Camera.Parameters  object and call
  setParameters(android.hardware.Camera.Parameters) .

  Call  setDisplayOrientation(int)  to ensure correct orientation of preview.

  Important : Pass a fully initialized  SurfaceHolder  to
  setPreviewDisplay(android.view.SurfaceHolder) .  Without a surface the camera
 will be unable to start the preview.

  Important : Call  startPreview()  to start updating the
 preview surface.  Preview must be started before you can take a picture.

  When you want call  takePicture(android.hardware.Camera.ShutterCallback android.hardware.Camera.PictureCallback android.hardware.Camera.PictureCallback android.hardware.Camera.PictureCallback)  to
 capture a photo.  Wait for the callbacks to provide the actual image data.

  After taking a picture preview display will have stopped.  To take more
 photos call  startPreview()  again first.

  Call  stopPreview()  to stop updating the preview surface.

  Important:  Call  release()  to release the camera for
 use by other applications.  Applications should release the camera
 immediately in  Activity.onPause()  (and re- open() 
 it in  Activity.onResume() ).
  To quickly switch to video recording mode use these steps: Obtain and initialize a Camera and start preview as described above.

  Call  unlock()  to allow the media process to access the camera.

  Pass the camera to  MediaRecorder.setCamera(Camera) .
 See  MediaRecorder  information about video recording.

  When finished recording call  reconnect()  to re-acquire
 and re-lock the camera.

  If desired restart preview and take more photos or videos.

  Call  stopPreview()  and  release()  as described above.
  This class is not thread-safe and is meant for use from one event thread.
 Most long-running operations (preview focus photo capture etc) happen
 asynchronously and invoke callbacks as necessary.  Callbacks will be invoked
 on the event thread  open(int)  was called from.  This class's methods
 must never be called from multiple threads at once."
